DATUM,CDU/CSU,SPD,GRÜNE,FDP,LINKE,SONSTIGE,BEFRAGTE,BUNDESTAGSWAHL,AFD,INSTITUT
,36.0,40.0,10.0,6.0,4.0,4.0,,False,,POLITBAROMETER
,37.0,38.0,11.0,6.0,4.0,4.0,,False,,POLITBAROMETER
,38.0,38.0,10.0,5.0,4.0,5.0,,False,,POLITBAROMETER
,39.0,36.0,11.0,5.0,4.0,5.0,,False,,POLITBAROMETER
,39.0,35.0,12.0,5.0,4.0,5.0,,False,,POLITBAROMETER
,40.0,35.0,11.0,5.0,4.0,5.0,,False,,POLITBAROMETER
,42.0,33.0,12.0,5.0,4.0,4.0,,False,,POLITBAROMETER
,42.0,34.0,12.0,5.0,4.0,3.0,,False,,POLITBAROMETER
,42.0,34.0,12.0,5.0,4.0,3.0,,False,,POLITBAROMETER
,41.0,35.0,11.0,5.0,4.0,4.0,,False,,POLITBAROMETER
,41.0,35.0,11.0,5.0,4.0,4.0,,False,,POLITBAROMETER
,41.0,35.0,11.0,5.0,4.0,4.0,,False,,POLITBAROMETER
,42.0,33.0,12.0,6.0,4.0,3.0,,False,,POLITBAROMETER
,43.0,32.0,12.0,6.0,4.0,3.0,,False,,POLITBAROMETER
,43.0,31.0,12.0,6.0,4.0,3.0,,False,,POLITBAROMETER
,44.0,33.0,12.0,4.0,4.0,3.0,,False,,POLITBAROMETER
,43.0,33.0,12.0,4.0,4.0,4.0,,False,,POLITBAROMETER
,44.0,32.0,12.0,4.0,4.0,4.0,,False,,POLITBAROMETER
,42.0,34.0,12.0,5.0,4.0,3.0,,False,,POLITBAROMETER
,42.0,34.0,12.0,5.0,4.0,3.0,,False,,POLITBAROMETER
,41.0,35.0,11.0,5.0,4.0,4.0,,False,,POLITBAROMETER
,41.0,35.0,11.0,5.0,4.0,4.0,,False,,POLITBAROMETER
,41.0,35.0,11.0,5.0,4.0,4.0,,False,,POLITBAROMETER
,42.0,36.0,10.0,4.0,4.0,4.0,,False,,POLITBAROMETER
,42.0,36.0,10.0,4.0,4.0,4.0,,False,,POLITBAROMETER
,41.0,37.0,9.0,5.0,4.0,4.0,,False,,POLITBAROMETER
,41.0,37.0,9.0,5.0,4.0,4.0,,False,,POLITBAROMETER
,41.0,37.0,9.0,5.0,4.0,4.0,,False,,POLITBAROMETER
,42.0,37.0,9.0,5.0,4.0,3.0,,False,,POLITBAROMETER
,43.0,36.0,9.0,5.0,4.0,3.0,,False,,POLITBAROMETER
,42.0,37.0,8.0,6.0,4.0,3.0,,False,,POLITBAROMETER
