DATUM,CDU/CSU,SPD,GRÜNE,FDP,LINKE,SONSTIGE,BEFRAGTE,BUNDESTAGSWAHL,AFD,INSTITUT
2012-12-21,40.0,30.0,13.0,4.0,7.0,3.0,1008.0,False,,DIMAP
2013-01-04,41.0,29.0,12.0,4.0,6.0,4.0,1000.0,False,,DIMAP
2013-01-10,41.0,28.0,14.0,4.0,6.0,4.0,1501.0,False,,DIMAP
2013-01-18,42.0,26.0,13.0,4.0,7.0,4.0,1008.0,False,,DIMAP
2013-01-24,42.0,27.0,14.0,4.0,6.0,4.0,1000.0,False,,DIMAP
2013-01-31,40.0,27.0,15.0,4.0,6.0,4.0,1507.0,False,,DIMAP
2013-02-07,39.0,29.0,15.0,4.0,6.0,4.0,1000.0,False,,DIMAP
2013-02-15,40.0,27.0,16.0,4.0,7.0,3.0,1000.0,False,,DIMAP
2013-02-21,40.0,28.0,15.0,5.0,6.0,3.0,1000.0,False,,DIMAP
2013-02-28,41.0,27.0,15.0,4.0,6.0,4.0,1000.0,False,,DIMAP
2013-03-07,40.0,26.0,17.0,4.0,7.0,4.0,1503.0,False,,DIMAP
2013-03-14,40.0,25.0,17.0,5.0,7.0,3.0,1000.0,False,,DIMAP
2013-03-22,38.0,27.0,16.0,5.0,8.0,4.0,1008.0,False,,DIMAP
2013-03-28,39.0,28.0,15.0,4.0,8.0,3.0,1000.0,False,,DIMAP
2013-04-04,41.0,27.0,14.0,4.0,8.0,3.0,1502.0,False,,DIMAP
2013-04-12,42.0,27.0,15.0,4.0,7.0,3.0,1000.0,False,,DIMAP
2013-04-21,41.0,27.0,14.0,4.0,7.0,4.0,1000.0,False,3.0,DIMAP
2013-04-26,40.0,27.0,14.0,4.0,7.0,3.0,1008.0,False,3.0,DIMAP
2013-05-02,40.0,26.0,15.0,4.0,7.0,5.0,1506.0,False,3.0,DIMAP
2013-05-10,40.0,27.0,14.0,5.0,6.0,5.0,1000.0,False,3.0,DIMAP
2013-05-17,41.0,26.0,14.0,4.0,6.0,3.0,1000.0,False,3.0,DIMAP
2013-05-24,41.0,27.0,14.0,4.0,6.0,4.0,1008.0,False,2.0,DIMAP
2013-05-31,42.0,26.0,14.0,4.0,6.0,5.0,1000.0,False,3.0,DIMAP
2013-06-06,41.0,27.0,14.0,4.0,6.0,5.0,1503.0,False,3.0,DIMAP
2013-06-14,41.0,26.0,15.0,4.0,7.0,5.0,1000.0,False,2.0,DIMAP
2013-06-21,41.0,25.0,14.0,5.0,7.0,8.0,1008.0,False,,DIMAP
2013-06-28,41.0,26.0,13.0,4.0,7.0,6.0,1000.0,False,,DIMAP
2013-07-04,42.0,25.0,14.0,4.0,7.0,5.0,1505.0,False,,DIMAP
2013-07-12,41.0,26.0,14.0,4.0,6.0,6.0,1000.0,False,3.0,DIMAP
2013-07-19,41.0,26.0,13.0,4.0,7.0,4.0,1000.0,False,3.0,DIMAP
2013-07-25,42.0,25.0,14.0,4.0,7.0,4.0,1000.0,False,2.0,DIMAP
2013-08-01,42.0,26.0,13.0,5.0,7.0,7.0,1503.0,False,,DIMAP
2013-08-09,42.0,25.0,13.0,5.0,7.0,5.0,1000.0,False,,DIMAP
2013-08-15,42.0,25.0,12.0,5.0,8.0,5.0,1000.0,False,,DIMAP
2013-08-23,42.0,24.0,12.0,5.0,9.0,3.0,1000.0,False,3.0,DIMAP
2013-08-29,41.0,26.0,11.0,5.0,8.0,6.0,1500.0,False,3.0,DIMAP
2013-09-05,41.0,27.0,10.0,5.0,8.0,4.0,1502.0,False,3.0,DIMAP
2013-09-12,40.0,28.0,10.0,5.0,8.0,4.0,2012.0,False,2.5,DIMAP
2013-09-22,41.5,25.7,8.4,4.8,8.6,6.2,,True,4.7,DIMAP
2013-09-22,41.5,25.7,8.4,4.8,8.6,4.0,,True,4.7,DIMAP
2013-10-10,42.0,26.0,8.0,3.0,9.0,7.5,1503.0,False,4.5,DIMAP
2013-10-25,40.0,27.0,9.0,4.0,9.0,6.0,1028.0,False,5.0,DIMAP
2013-11-07,42.0,26.0,10.0,3.0,9.0,6.0,1520.0,False,4.0,DIMAP
2013-11-22,42.0,25.0,10.0,3.0,9.0,7.0,1006.0,False,4.0,DIMAP
2013-12-05,43.0,25.0,10.0,3.0,9.0,6.0,1523.0,False,4.0,DIMAP
2013-12-20,42.0,27.0,9.0,4.0,8.0,6.0,1000.0,False,4.0,DIMAP
2014-01-09,41.0,27.0,9.0,4.0,8.0,7.0,1559.0,False,4.0,DIMAP
2014-01-31,42.0,27.0,9.0,4.0,8.0,6.0,1014.0,False,4.0,DIMAP
2014-02-06,41.0,27.0,9.0,4.0,9.0,5.0,1536.0,False,5.0,DIMAP
2014-02-28,40.0,26.0,10.0,4.0,9.0,6.0,1026.0,False,5.0,DIMAP
2014-03-06,42.0,24.0,11.0,4.0,9.0,6.0,1515.0,False,4.0,DIMAP
2014-03-28,41.0,25.0,10.0,4.0,8.0,7.0,1000.0,False,5.0,DIMAP
2014-04-03,41.0,26.0,10.0,4.0,9.0,5.0,1506.0,False,5.0,DIMAP
2014-04-25,41.0,25.0,10.0,4.0,10.0,5.0,1008.0,False,5.0,DIMAP
2014-04-30,40.0,26.0,10.0,4.0,9.0,6.0,1600.0,False,5.0,DIMAP
2014-05-16,39.0,26.0,11.0,4.0,9.0,5.0,1500.0,False,6.0,DIMAP
2014-06-05,38.0,26.0,11.0,4.0,9.0,5.0,1504.0,False,7.0,DIMAP
2014-06-20,39.0,25.0,12.0,4.0,8.0,6.0,1000.0,False,6.0,DIMAP
2014-07-03,39.0,26.0,11.0,4.0,9.0,6.0,1505.0,False,5.0,DIMAP
2014-07-18,40.0,26.0,10.0,4.0,10.0,6.0,1008.0,False,4.0,DIMAP
2014-08-07,41.0,26.0,10.0,3.0,9.0,6.0,1503.0,False,5.0,DIMAP
2014-08-29,42.0,25.0,9.0,3.0,9.0,7.0,1027.0,False,5.0,DIMAP
2014-09-04,40.0,24.0,10.0,3.0,10.0,6.0,1503.0,False,7.0,DIMAP
2014-09-26,39.0,25.0,10.0,3.0,10.0,5.0,1008.0,False,8.0,DIMAP
2014-10-02,41.0,24.0,9.0,2.0,10.0,5.0,1502.0,False,9.0,DIMAP
2014-10-24,40.0,26.0,10.0,2.0,9.0,6.0,1022.0,False,7.0,DIMAP
2014-11-06,41.0,25.0,10.0,3.0,9.0,5.0,1504.0,False,7.0,DIMAP
2014-11-21,41.0,26.0,11.0,3.0,8.0,5.0,1023.0,False,6.0,DIMAP
2014-12-04,40.0,26.0,11.0,2.0,9.0,5.0,1502.0,False,7.0,DIMAP
2014-12-19,42.0,25.0,10.0,,8.0,9.0,1006.0,False,6.0,DIMAP
2015-01-08,41.0,26.0,10.0,3.0,8.0,6.0,1506.0,False,6.0,DIMAP
2015-01-16,41.0,25.0,10.0,4.0,8.0,6.0,1017.0,False,6.0,DIMAP
2015-02-05,41.0,25.0,10.0,3.0,9.0,6.0,1503.0,False,6.0,DIMAP
2015-02-13,42.0,24.0,10.0,3.0,8.0,6.0,1023.0,False,7.0,DIMAP
2015-03-05,41.0,25.0,10.0,4.0,9.0,5.0,1506.0,False,6.0,DIMAP
2015-03-13,41.0,24.0,11.0,4.0,9.0,5.0,1000.0,False,6.0,DIMAP
2015-04-02,41.0,25.0,10.0,4.0,9.0,5.0,1501.0,False,6.0,DIMAP
2015-04-24,41.0,24.0,11.0,4.0,8.0,6.0,1002.0,False,6.0,DIMAP
2015-05-07,40.0,25.0,10.0,4.0,9.0,6.0,1506.0,False,6.0,DIMAP
2015-05-21,41.0,26.0,9.0,5.0,9.0,5.0,1011.0,False,5.0,DIMAP
2015-06-03,40.0,25.0,10.0,6.0,9.0,5.0,1503.0,False,5.0,DIMAP
2015-06-19,40.0,25.0,10.0,5.0,10.0,5.0,1001.0,False,5.0,DIMAP
2015-07-02,40.0,25.0,11.0,5.0,10.0,4.0,1501.0,False,5.0,DIMAP
2015-07-17,41.0,24.0,11.0,6.0,9.0,5.0,1029.0,False,4.0,DIMAP
2015-07-30,42.0,24.0,11.0,5.0,9.0,5.0,1504.0,False,4.0,DIMAP
2015-08-14,42.0,24.0,11.0,4.0,9.0,6.0,1033.0,False,4.0,DIMAP
2015-09-03,42.0,24.0,12.0,4.0,8.0,6.0,1501.0,False,4.0,DIMAP
2015-09-11,42.0,25.0,11.0,4.0,9.0,5.0,1021.0,False,4.0,DIMAP
2015-10-01,40.0,24.0,10.0,5.0,9.0,6.0,1501.0,False,6.0,DIMAP
2015-10-23,38.0,24.0,11.0,5.0,9.0,5.0,1000.0,False,8.0,DIMAP
2015-11-05,37.0,24.0,11.0,5.0,9.0,6.0,1503.0,False,8.0,DIMAP
2015-11-20,37.0,25.0,10.0,5.0,8.0,6.0,1851.0,False,9.0,DIMAP
2015-12-03,37.0,25.0,11.0,4.0,8.0,5.0,1503.0,False,10.0,DIMAP
2015-12-18,38.0,24.0,10.0,4.0,8.0,6.0,1021.0,False,10.0,DIMAP
2016-01-07,39.0,24.0,11.0,4.0,8.0,5.0,1504.0,False,9.0,DIMAP
2016-01-15,37.0,25.0,10.0,4.0,8.0,6.0,1027.0,False,10.0,DIMAP
2016-02-03,35.0,24.0,10.0,5.0,9.0,5.0,1504.0,False,12.0,DIMAP
2016-02-26,37.0,23.0,11.0,6.0,8.0,5.0,1028.0,False,10.0,DIMAP
2016-02-29,36.0,23.0,10.0,6.0,9.0,5.0,1505.0,False,11.0,DIMAP
2016-03-24,34.0,22.0,12.0,7.0,8.0,4.0,1000.0,False,13.0,DIMAP
2016-04-07,34.0,21.0,13.0,7.0,7.0,4.0,1505.0,False,14.0,DIMAP
2016-04-22,33.0,21.0,12.0,7.0,8.0,5.0,1011.0,False,14.0,DIMAP
2016-05-04,33.0,20.0,13.0,6.0,8.0,5.0,1503.0,False,15.0,DIMAP
2016-05-20,32.0,21.0,12.0,7.0,9.0,4.0,1015.0,False,15.0,DIMAP
2016-06-02,32.0,21.0,13.0,6.0,9.0,4.0,1506.0,False,15.0,DIMAP
2016-06-17,31.0,21.0,14.0,7.0,9.0,4.0,1000.0,False,14.0,DIMAP
2016-07-07,34.0,22.0,13.0,6.0,9.0,4.0,1504.0,False,12.0,DIMAP
2016-07-15,33.0,22.0,14.0,6.0,8.0,5.0,1037.0,False,12.0,DIMAP
2016-08-04,34.0,22.0,13.0,5.0,9.0,5.0,1503.0,False,12.0,DIMAP
2016-08-26,33.0,22.0,12.0,5.0,9.0,6.0,1008.0,False,13.0,DIMAP
2016-09-01,33.0,23.0,11.0,5.0,9.0,5.0,1504.0,False,14.0,DIMAP
2016-09-23,32.0,22.0,12.0,6.0,8.0,4.0,1018.0,False,16.0,DIMAP
2016-10-06,33.0,22.0,11.0,6.0,9.0,5.0,1503.0,False,14.0,DIMAP
2016-10-20,33.0,22.0,12.0,5.0,9.0,5.0,1018.0,False,14.0,DIMAP
2016-11-03,33.0,22.0,12.0,6.0,9.0,5.0,1505.0,False,13.0,DIMAP
2016-11-18,32.0,23.0,13.0,6.0,9.0,5.0,1014.0,False,12.0,DIMAP
2016-12-08,35.0,22.0,11.0,5.0,9.0,5.0,1504.0,False,13.0,DIMAP
2016-12-16,36.0,21.0,10.0,6.0,9.0,5.0,1005.0,False,13.0,DIMAP
2017-01-05,37.0,20.0,9.0,5.0,9.0,5.0,1505.0,False,15.0,DIMAP
2017-01-27,35.0,23.0,9.0,6.0,8.0,5.0,1029.0,False,14.0,DIMAP
2017-02-02,34.0,28.0,8.0,6.0,8.0,4.0,1506.0,False,12.0,DIMAP
2017-02-23,31.0,32.0,8.0,6.0,7.0,5.0,1047.0,False,11.0,DIMAP
2017-03-09,32.0,31.0,8.0,6.0,8.0,4.0,1502.0,False,11.0,DIMAP
2017-03-23,32.0,32.0,8.0,6.0,7.0,4.0,1023.0,False,11.0,DIMAP
2017-04-13,34.0,31.0,8.0,6.0,7.0,3.0,1502.0,False,11.0,DIMAP
2017-04-20,35.0,30.0,7.0,6.0,8.0,4.0,934.0,False,10.0,DIMAP
2017-05-11,37.0,27.0,8.0,8.0,7.0,3.0,1500.0,False,10.0,DIMAP
2017-05-18,38.0,26.0,8.0,9.0,6.0,4.0,1017.0,False,9.0,DIMAP
2017-06-08,38.0,24.0,7.0,10.0,8.0,4.0,1503.0,False,9.0,DIMAP
2017-06-15,39.0,24.0,7.0,9.0,8.0,5.0,1018.0,False,8.0,DIMAP
2017-07-06,39.0,23.0,8.0,9.0,9.0,3.0,1500.0,False,9.0,DIMAP
2017-07-27,40.0,23.0,8.0,8.0,8.0,4.0,1004.0,False,9.0,DIMAP
2017-08-09,39.0,24.0,8.0,8.0,9.0,4.0,1505.0,False,8.0,DIMAP
2017-08-24,38.0,22.0,8.0,9.0,9.0,4.0,1035.0,False,10.0,DIMAP
2017-08-31,37.0,23.0,8.0,8.0,9.0,4.0,1411.0,False,11.0,DIMAP
2017-09-07,37.0,21.0,8.0,9.0,10.0,4.0,1503.0,False,11.0,DIMAP
2017-09-14,37.0,20.0,7.5,9.5,9.0,5.0,1503.0,False,12.0,DIMAP
2017-09-24,32.9,20.5,8.9,10.7,9.2,5.0,,True,12.6,DIMAP
2017-10-12,32.0,20.0,10.0,11.0,10.0,6.0,1506.0,False,11.0,DIMAP
2017-10-20,31.0,21.0,11.0,12.0,9.0,4.0,1026.0,False,12.0,DIMAP
2017-11-09,30.0,21.0,11.0,12.0,9.0,4.0,1505.0,False,13.0,DIMAP
2017-11-16,31.0,21.0,11.0,11.0,10.0,4.0,1382.0,False,12.0,DIMAP
2017-11-20,32.0,22.0,11.0,10.0,10.0,4.0,1011.0,False,11.0,DIMAP
2017-12-07,32.0,21.0,11.0,9.0,10.0,4.0,1504.0,False,13.0,DIMAP
2017-12-14,32.0,20.0,12.0,9.0,9.0,5.0,1029.0,False,13.0,DIMAP
2018-01-04,33.0,21.0,11.0,9.0,9.0,4.0,1506.0,False,13.0,DIMAP
2018-01-25,33.0,19.0,11.0,10.0,10.0,5.0,1043.0,False,12.0,DIMAP
2018-02-01,33.0,18.0,11.0,10.0,11.0,3.0,1502.0,False,14.0,DIMAP
2018-02-15,33.0,16.0,13.0,9.0,11.0,3.0,1001.0,False,15.0,DIMAP
2018-02-22,34.0,17.0,12.0,9.0,10.0,4.0,1052.0,False,14.0,DIMAP
2018-03-01,34.0,18.0,11.0,9.0,9.0,4.0,1502.0,False,15.0,DIMAP
2018-03-22,33.0,19.0,12.0,9.0,10.0,4.0,1038.0,False,13.0,DIMAP
2018-04-05,33.0,18.0,12.0,9.0,10.0,4.0,1503.0,False,14.0,DIMAP
2018-04-19,32.0,17.0,12.0,10.0,10.0,4.0,1039.0,False,15.0,DIMAP
2018-05-09,32.0,18.0,13.0,8.0,9.0,5.0,1507.0,False,15.0,DIMAP
2018-05-17,33.0,17.0,13.0,8.0,10.0,5.0,1009.0,False,14.0,DIMAP
2018-06-14,31.0,18.0,13.0,8.0,10.0,5.0,1506.0,False,15.0,DIMAP
2018-06-27,32.0,19.0,13.0,8.0,9.0,5.0,1025.0,False,14.0,DIMAP
2018-07-05,30.0,18.0,14.0,8.0,9.0,5.0,1505.0,False,16.0,DIMAP
2018-07-26,30.0,18.0,15.0,8.0,8.0,5.0,1047.0,False,16.0,DIMAP
2018-08-02,29.0,18.0,15.0,7.0,9.0,5.0,1508.0,False,17.0,DIMAP
2018-08-23,29.0,18.0,14.0,8.0,9.0,5.0,1047.0,False,17.0,DIMAP
2018-09-06,29.0,18.0,14.0,8.0,10.0,5.0,1502.0,False,16.0,DIMAP
2018-09-20,28.0,17.0,15.0,9.0,10.0,3.0,1035.0,False,18.0,DIMAP
2018-10-11,26.0,15.0,17.0,10.0,10.0,6.0,1508.0,False,16.0,DIMAP
2018-10-18,25.0,14.0,19.0,11.0,9.0,6.0,1040.0,False,16.0,DIMAP
2018-11-15,26.0,14.0,23.0,8.0,9.0,6.0,1506.0,False,14.0,DIMAP
2018-11-29,28.0,14.0,21.0,9.0,8.0,5.0,1052.0,False,15.0,DIMAP
2018-12-06,30.0,14.0,20.0,8.0,8.0,6.0,1502.0,False,14.0,DIMAP
2018-12-13,31.0,15.0,20.0,8.0,8.0,5.0,1048.0,False,13.0,DIMAP
2019-01-10,29.0,15.0,20.0,9.0,9.0,4.0,1505.0,False,14.0,DIMAP
2019-01-24,28.0,15.0,20.0,9.0,8.0,5.0,1051.0,False,15.0,DIMAP
2019-02-14,29.0,17.0,19.0,9.0,8.0,5.0,1503.0,False,13.0,DIMAP
2019-02-21,30.0,18.0,18.0,8.0,8.0,6.0,1029.0,False,12.0,DIMAP
2019-03-14,29.0,17.0,19.0,8.0,9.0,5.0,1508.0,False,13.0,DIMAP
2019-03-21,29.0,18.0,19.0,9.0,8.0,5.0,1041.0,False,12.0,DIMAP
2019-04-04,29.0,17.0,20.0,9.0,8.0,5.0,1503.0,False,12.0,DIMAP
2019-04-17,29.0,16.0,21.0,8.0,8.0,5.0,1051.0,False,13.0,DIMAP
2019-05-02,28.0,18.0,20.0,8.0,9.0,5.0,1505.0,False,12.0,DIMAP
2019-06-06,25.0,12.0,26.0,8.0,7.0,9.0,1500.0,False,13.0,DIMAP
2019-06-27,26.0,13.0,25.0,9.0,7.0,8.0,1051.0,False,12.0,DIMAP
2019-07-04,25.0,13.0,26.0,8.0,8.0,7.0,1506.0,False,13.0,DIMAP
2019-07-25,26.0,13.0,26.0,9.0,8.0,6.0,1046.0,False,12.0,DIMAP
2019-08-01,26.0,12.0,26.0,8.0,7.0,7.0,1503.0,False,14.0,DIMAP
2019-08-22,26.0,14.0,25.0,7.0,7.0,7.0,1063.0,False,14.0,DIMAP
2019-09-05,27.0,14.0,23.0,7.0,7.0,7.0,1514.0,False,15.0,DIMAP
2019-09-19,27.0,14.0,23.0,8.0,8.0,6.0,1067.0,False,14.0,DIMAP
2019-10-10,28.0,13.0,24.0,7.0,8.0,6.0,1504.0,False,14.0,DIMAP
2019-10-17,28.0,14.0,22.0,7.0,8.0,7.0,1062.0,False,14.0,DIMAP
2019-11-07,26.0,14.0,22.0,8.0,9.0,7.0,1507.0,False,14.0,DIMAP
2019-11-14,25.0,15.0,22.0,7.0,9.0,8.0,1046.0,False,14.0,DIMAP
2019-12-05,25.0,13.0,23.0,9.0,8.0,7.0,1507.0,False,15.0,DIMAP
2019-12-12,27.0,14.0,21.0,8.0,8.0,7.0,1038.0,False,15.0,DIMAP
2020-01-09,27.0,13.0,23.0,9.0,8.0,6.0,1506.0,False,14.0,DIMAP
2020-01-23,26.0,14.0,24.0,8.0,8.0,6.0,1043.0,False,14.0,DIMAP
2020-02-06,27.0,14.0,22.0,8.0,9.0,6.0,1503.0,False,14.0,DIMAP
2020-02-13,26.0,16.0,22.0,7.0,9.0,6.0,1007.0,False,14.0,DIMAP
2020-03-05,27.0,16.0,23.0,6.0,9.0,7.0,1502.0,False,12.0,DIMAP
2020-03-19,30.0,14.0,23.0,7.0,9.0,7.0,1035.0,False,10.0,DIMAP
2020-04-02,34.0,16.0,22.0,5.0,7.0,6.0,1502.0,False,10.0,DIMAP
2020-04-16,38.0,17.0,19.0,5.0,7.0,5.0,1057.0,False,9.0,DIMAP
2020-05-07,39.0,16.0,18.0,5.0,8.0,5.0,1503.0,False,9.0,DIMAP
2020-05-14,38.0,15.0,18.0,6.0,7.0,6.0,1074.0,False,10.0,DIMAP
2020-06-04,38.0,15.0,19.0,6.0,8.0,5.0,1505.0,False,9.0,DIMAP
2020-06-25,37.0,16.0,20.0,5.0,7.0,5.0,1068.0,False,10.0,DIMAP
2020-07-02,37.0,16.0,20.0,5.0,7.0,5.0,1503.0,False,10.0,DIMAP
2020-07-23,37.0,14.0,20.0,5.0,7.0,6.0,1064.0,False,11.0,DIMAP
2020-08-06,38.0,15.0,18.0,6.0,7.0,5.0,1511.0,False,11.0,DIMAP
2020-08-20,37.0,16.0,17.0,6.0,8.0,6.0,1065.0,False,10.0,DIMAP
2020-09-03,36.0,17.0,19.0,6.0,7.0,5.0,1527.0,False,10.0,DIMAP
2020-09-17,36.0,16.0,20.0,5.0,8.0,5.0,1051.0,False,10.0,DIMAP
2020-10-01,35.0,15.0,21.0,6.0,8.0,5.0,1501.0,False,10.0,DIMAP
2020-10-15,35.0,15.0,20.0,6.0,7.0,6.0,1038.0,False,11.0,DIMAP
2020-11-12,36.0,15.0,20.0,6.0,7.0,6.0,1504.0,False,10.0,DIMAP
2020-11-26,35.0,15.0,21.0,7.0,7.0,4.0,1047.0,False,11.0,DIMAP
2020-12-03,36.0,15.0,21.0,6.0,7.0,5.0,1507.0,False,10.0,DIMAP
2020-12-10,36.0,16.0,20.0,6.0,7.0,6.0,1004.0,False,9.0,DIMAP
2021-01-07,35.0,14.0,21.0,7.0,7.0,6.0,1520.0,False,10.0,DIMAP
2021-01-21,34.0,15.0,21.0,7.0,6.0,7.0,1027.0,False,10.0,DIMAP
2021-02-04,34.0,15.0,21.0,8.0,6.0,6.0,1503.0,False,10.0,DIMAP
2021-02-18,33.0,16.0,20.0,8.0,6.0,6.0,1025.0,False,11.0,DIMAP
2021-03-04,33.0,16.0,20.0,7.0,7.0,6.0,1296.0,False,11.0,DIMAP
2021-03-18,29.0,17.0,20.0,9.0,7.0,7.0,1207.0,False,11.0,DIMAP
2021-04-01,27.0,16.0,22.0,9.0,7.0,8.0,1348.0,False,11.0,DIMAP
